t,T,edge,bal,ela
29.0,0.11334149413148342,10250.0,71317.71526034921,883.3464534977018
30.0,0.11334149413028083,10250.0,71317.71526038693,883.3464534980304
31.0,0.113341494129231,10250.0,71317.71526043257,883.3464534983805
32.0,0.11334149412831973,10250.0,71317.71526049869,883.3464534987454
33.0,0.11334149412752392,10250.0,71317.71526060067,883.3464534991213
34.0,0.1133414941268347,10250.0,71317.71526074503,883.3464534995026
35.0,0.1133414941262254,10250.0,71317.71526094107,883.3464534998861
36.0,0.11334149412569783,10250.0,71317.71526120044,883.3464535002679
37.0,0.11334149412523775,10250.0,71317.7152615292,883.3464535006456
38.0,0.11334149412483097,10250.0,71317.71526193758,883.3464535010173
39.0,0.1133414941244757,10250.0,71317.71526243165,883.3464535013807
40.0,0.11334149412417371,10250.0,71317.71526301699,883.3464535017341
41.0,0.1133414941238966,10250.0,71317.71526370011,883.3464535020768
42.0,0.11334149412366035,10250.0,71317.71526448475,883.3464535024073
43.0,0.11334149412344718,10250.0,71317.7152653737,883.3464535027249
44.0,0.11334149412326955,10250.0,71317.71526637115,883.3464535030296
45.0,0.11334149412309369,10250.0,71317.71526748221,883.3464535033207
46.0,0.11334149412296401,10250.0,71317.71526870131,883.3464535035985
47.0,0.11334149412284678,10250.0,71317.71527002892,883.3464535038627
48.0,1.5799191005227273,10250.0,-4790387.049944535,1108.4214798877401
49.0,0.37035730611459083,10250.0,-781924.138714408,924.6343312139944
50.0,0.6571386540028952,10250.0,-1735280.5325995479,968.6121254986775
51.0,0.9338093486872614,10250.0,-2655565.573174282,1011.5734347493734
52.0,-1.065343747155313,10250.0,3967701.7837433815,701.6593708986841
53.0,1.5329815697111977,10250.0,-4648999.326564906,1107.580473982782
54.0,1.530675035800793,10250.0,-4644291.004565611,1106.7128412632749
55.0,0.35740285469965816,10250.0,-759826.1923037963,920.6662594637762
56.0,-0.14505558790764095,10250.0,899949.0544067603,847.194807681437
57.0,-2.090333715527458,10250.0,7343286.5669894805,543.7026903883476
58.0,0.299813443325621,10250.0,-582595.2715256992,915.0650636816503
59.0,0.3279568600327307,10250.0,-676072.9932602448,918.2512128865424
60.0,0.9330248659933043,10250.0,-2682179.9438594533,1011.612747853907
61.0,-0.2752402401257372,10250.0,1322094.480539144,821.7520579176849
62.0,0.4780801657266265,10250.0,-1176596.811057867,942.0844354228361
63.0,-0.29401476968670526,10250.0,1381668.911534187,821.875760905052
64.0,0.9055909099776267,10200.0,-2515641.3328392813,1011.5648776301708
65.0,0.1963252709320491,10200.0,-177023.719269149,897.7740031201549
66.0,0.9702365699076365,10200.0,-2731657.6809572456,1019.2030098727897
67.0,-0.398205707276408,10200.0,1780212.3630229034,807.966001248076
68.0,-0.05146821179555783,10200.0,634065.0420357869,856.0921777322119
69.0,-1.0860759932059993,10200.0,4045534.4235286727,700.480103457156
70.0,0.06919185204230249,10200.0,234594.67789192125,882.3954424467198
71.0,-0.7320912455645585,10200.0,2879112.0633022794,752.2479636561001
72.0,-1.0564010885179203,10200.0,3950967.3569874177,709.8359307989416
73.0,-0.34337343208552173,10200.0,1602577.5007502553,810.6185791044186
74.0,-0.06855051523184219,10200.0,700905.9224289278,858.3782850359353
75.0,-0.3389528422808086,10200.0,1597865.2303377013,811.0183398119221
76.0,-0.9595216610976562,10200.0,3649899.667093878,719.0638315303834
77.0,-0.5023694772151464,10200.0,2147577.843528856,787.9772163753215
78.0,0.45483034180268067,10200.0,-1003371.5767837996,939.5211527322705
79.0,0.04563054711589043,10200.0,352555.95186723955,877.2612811117357
80.0,0.04379718933394283,10200.0,363588.30542375473,877.324076915277
81.0,0.6095297386717364,10200.0,-1498223.3727869308,962.3414457236579
82.0,-0.795262337091974,10200.0,3139255.5766682387,746.209391366593
83.0,0.06375470236531111,10200.0,308838.29852913273,877.617781922148
84.0,0.4664338101323997,10200.0,-1015758.4588338495,939.6066651360487
85.0,-1.0614337085949552,10200.0,4027331.33749457,706.4351658298071
86.0,-1.018826477118707,10250.0,3840995.2126241457,714.8662358088084
87.0,1.3441064564538587,10250.0,-3987049.3721337267,1079.0550731000085
88.0,-0.5036598122746954,10250.0,2142806.816085683,789.1283483795455
89.0,-0.8859049760458904,10250.0,3413233.8637994947,730.6536249843459
90.0,-0.7493673759721462,10250.0,2964883.106948162,758.2046634028198
91.0,-1.0440593650225756,10250.0,3947299.5297073023,709.3416420406052
92.0,1.0493145362305674,10250.0,-2985463.6161063197,1026.1492836978703
93.0,0.7765830535482197,10250.0,-2075154.8270523916,988.322745363017
94.0,-1.046106492158775,10250.0,3970871.449979269,709.1821456039045
95.0,1.2444846387097437,10300.0,-3705824.533858135,1058.379808692387
96.0,0.2009267103769341,10300.0,-226335.87993506202,897.3334470037094
97.0,0.22622648051976402,10300.0,-309102.29101511464,902.3974911939438
98.0,0.14625712455280127,10300.0,-41700.74002319388,891.5666700169199
99.0,-0.25747859435395615,10300.0,1303914.697426157,826.346353224027
100.0,-0.8200107980213902,10300.0,3178679.2006924925,739.7867401717685
101.0,1.0300433678315803,10300.0,-2982451.9078298276,1024.4087327116797
102.0,0.8089051465431547,10300.0,-2244085.2155329227,995.0239238986858
103.0,-0.4082019912137751,10300.0,1810355.4379053344,800.9693065290586
104.0,-0.07241290519581245,10350.0,624898.7935298998,859.9227382226562
105.0,0.6861193629087206,10350.0,-1914071.7298784703,974.6193453766867
106.0,0.896974883088471,10350.0,-2620082.499812112,1005.6854737748121
107.0,-0.25174818872131244,10350.0,1223849.3196612303,825.0347836331479
108.0,0.7488282320041533,10350.0,-2127359.1849066783,984.945425196476
109.0,1.1528546387243663,10350.0,-3481694.6885018013,1043.6489663087516
110.0,-1.08954947723383,10350.0,4021610.985391871,700.176601115621
111.0,-0.7215125102771554,10350.0,2786760.46530041,755.9863328371824
112.0,-0.48893329936746976,10400.0,1946625.4059524396,788.3665104212996
113.0,0.7473088721618621,10400.0,-2211102.3191209016,985.2508736071266
114.0,2.0433653904109645,10400.0,-6570098.858843078,1184.6844031236358
115.0,0.2995453047152763,10400.0,-706119.9225395448,912.3087183810796
116.0,0.3500818646709609,10400.0,-879825.8410009537,919.2784345337876
117.0,1.7200751834872472,10400.0,-5492001.827667405,1129.3359662856783
118.0,0.693683401794476,10400.0,-2044518.685299891,974.4799662349604
119.0,-0.35160512398665755,10400.0,1465095.1048558368,808.9522657736935
120.0,-0.5846491163850009,10400.0,2242968.81479049,773.8159934973985
121.0,0.05896883412232068,10400.0,73606.76234168466,874.5799180224712
122.0,0.7390642490775265,10400.0,-2217211.277466747,982.0633898087524
123.0,1.6025662051633196,10400.0,-5125024.533049996,1118.4009772115205
124.0,-0.22446124512467502,10400.0,1015960.9989738204,833.0581540809574
125.0,0.6557610703876042,10400.0,-1950211.7966355719,967.0088942024925
126.0,0.15265639048770563,10400.0,-262868.09206499485,892.1117023043648
127.0,0.334231855917575,10400.0,-878595.2872174364,917.0342932139914
128.0,0.39011221400526086,10350.0,-996129.429431749,927.4590250317938
129.0,1.296921259974149,10350.0,-4036111.090941852,1063.171198550468
130.0,-0.5976027402889921,10350.0,2300651.2453774135,771.3472276181026
131.0,-1.218567923910558,10350.0,4374238.725251613,681.7360924868694
132.0,0.521350448774025,10350.0,-1452933.4476901582,948.1338829005338
133.0,1.5998434535871384,10350.0,-5064671.879143075,1118.3759351302815
134.0,0.3326006569081601,10350.0,-825448.100463687,916.4710877744611
135.0,-0.1243840035121222,10350.0,700145.3820807221,846.899610157883
136.0,0.07035809558802786,10350.0,44437.581849551294,880.6991549700618
137.0,1.1516964978164728,10350.0,-3578486.553775247,1040.7688931921057
138.0,-0.34039229960318007,10350.0,1412677.136322434,820.3998748336928
139.0,0.5945801355422793,10350.0,-1720938.0908320397,959.9849073461097
140.0,0.591928389486422,10300.0,-1637857.8247613246,959.7885313217164
141.0,-0.2734474612606972,10300.0,1241285.1145322276,820.3518413267777
142.0,-0.5476483184605838,10300.0,2151364.379361501,782.8597794449686
143.0,-1.0362628797336262,10300.0,3777017.0826280075,707.0298039724961
144.0,0.8164806541147795,10300.0,-2395055.1757016927,995.8755723684297
145.0,-0.1553178789664722,10300.0,842721.8367824387,847.7145058559672
146.0,-1.0345625682753399,10300.0,3771731.60812876,707.7867670014449
147.0,0.23551827892476407,10300.0,-457978.1048785667,907.4795900846792
148.0,-0.3043368236599706,10250.0,1404656.1652718391,822.449836645219
149.0,0.5645555129353452,10250.0,-1473431.5850510765,956.4281090214488
150.0,0.9178202490848397,10250.0,-2642500.912434948,1012.5924603249701
151.0,0.8915610433605368,10250.0,-2554845.4446301833,1002.8220548825168
152.0,0.5110090962301284,10250.0,-1294280.8208894478,945.7817996898725
153.0,0.46849041665592583,10250.0,-1155326.6055646348,938.9501833124752
154.0,0.8391249989461942,10250.0,-2386462.7317133946,995.6080956610517
155.0,-1.4428584940018636,10200.0,5217553.777471101,645.8433205077655
156.0,0.6674170582166576,10200.0,-1745657.16473856,970.8159741751342
157.0,0.10991437018395356,10200.0,92741.43905465445,887.5514747621187
158.0,0.07436395349484126,10200.0,209074.5720556127,881.9230244057771
159.0,-0.4205357111402046,10200.0,1840884.0120390784,808.7862999291604
160.0,0.9242359066395833,10200.0,-2595277.1930235536,1012.2671532148133
161.0,1.5276597825896276,10200.0,-4586019.452679087,1107.5101840851976
162.0,0.5481796097427418,10150.0,-1283353.1101325583,951.3849373783746
163.0,0.8125749349852187,10150.0,-2154532.967023483,989.4554982327996
164.0,0.3809643243359071,10150.0,-741666.9645294258,927.3832158130615
165.0,-1.023191351264228,10150.0,3863229.231203603,706.2224434547942
166.0,1.1899630014560492,10150.0,-3404463.3135822616,1053.2103267168118
167.0,0.1540619741075746,10150.0,-6503.79333203705,891.9042791685506
168.0,0.49839109063623344,10150.0,-1139714.8167917565,944.5827535439323
169.0,0.7010869035554821,10100.0,-1732729.242305498,976.767702887808
170.0,0.8107637730338064,10100.0,-2094078.225283891,994.1558024801889
171.0,0.7221005911228771,10100.0,-1808228.531213236,976.027980968766
172.0,-0.07662008810037424,10100.0,796249.647502121,854.4885078704897
173.0,0.5470910330676579,10100.0,-1245107.3142763022,949.8344878913275
174.0,0.666761461940939,10100.0,-1639741.6194989956,967.9938566510987
175.0,0.10906348359136597,10100.0,177824.77467579488,885.3737835480463
176.0,0.9024953109809095,10050.0,-2340015.866981893,1008.9197824653934
177.0,0.43756330920955744,10050.0,-832803.050416695,932.5429609036522
178.0,-0.816584392271257,10050.0,3238991.055256271,737.6706776964411
179.0,-0.18011369461560367,10050.0,1167320.850798936,846.3996796391002
180.0,0.14463215538016616,10050.0,110361.33093281556,891.3529306116875
181.0,0.7934777065743068,10050.0,-1999265.7870383179,988.5970389516674
182.0,-0.7432790770799054,10050.0,2994009.077054523,748.327865384134
183.0,-0.76069756223571,10050.0,3049789.9591422724,749.0088886043168
184.0,0.6333310578000111,10050.0,-1479888.4695510063,967.2934866844206
185.0,0.6959985814683671,10050.0,-1682173.1306453631,973.8320507933047
186.0,0.5100439470721296,10000.0,-1006760.7551227184,947.6536064270213
187.0,-0.12584303384597373,10000.0,1049245.2533515273,846.925250921722
188.0,1.4500071405690589,10000.0,-4046999.7930598496,1095.7505872201834
189.0,-1.5404621892142805,10000.0,5622366.494478052,631.3039068733301
190.0,0.32247365946604045,10000.0,-402564.44123952975,917.5109724877326
191.0,-0.39868230985052566,10000.0,1930346.1456861645,807.7631162898596
192.0,0.39595253442095935,10000.0,-638050.7815805869,928.5028713544968
193.0,-0.6536472095422541,10000.0,2757597.3674890585,771.7556344102787
194.0,0.61001625498628,10000.0,-1326895.7640684796,962.1560138459141
195.0,0.6281797287366375,10000.0,-1383543.435674714,964.1398324432852
196.0,0.7995380946836042,10000.0,-1936575.4816063773,990.6062246703193
197.0,-0.6100683524155022,10000.0,2621748.978881902,771.575946361929
198.0,-1.1199358946077647,10000.0,4270599.159291569,698.8730136479269
199.0,0.44973090191719134,10000.0,-803418.1806947431,936.4387021102228
200.0,1.4237835376002002,9950.0,-3865630.029252422,1086.9462074407998
201.0,0.24849180159241424,9950.0,-82798.99967035092,906.9498817184242
202.0,-1.7530314791208985,9950.0,6357077.889612198,598.8993571628208
203.0,-1.082041424448497,9950.0,4199648.556384844,700.4942412608241
204.0,0.4366610369778714,9950.0,-682510.3012600117,937.6356206976375
205.0,-1.1988146720079547,9950.0,4584535.265701646,682.455786112353
206.0,-1.5250003209288563,9950.0,5639381.341639051,637.2593775593862
207.0,0.5723168862419881,10000.0,-1172303.62722771,959.6633517457911
208.0,-0.7926103447797468,9950.0,3298418.0865294277,745.1762583011116
209.0,-1.9026702742179955,10000.0,6846684.1306961365,577.977626925066
210.0,0.6620987349725906,10000.0,-1437823.4649150288,974.276819010262
211.0,-0.95417667866064,10000.0,3798562.752902383,721.1592968433101
212.0,0.43719289650508575,10000.0,-691750.1600943389,938.0809769906929
213.0,-0.1864706813063277,10000.0,1333667.3254892337,838.3118051768181
214.0,-0.7138110028911369,10000.0,3046499.9320537327,757.7478365513415
215.0,1.3255301789671128,10000.0,-3540573.9028374464,1069.7578172304814
216.0,0.10296156051071481,10000.0,419372.4240045049,886.32422477637
217.0,-0.5166179285291657,10000.0,2427470.408337718,789.7277290716827
218.0,-0.4242200239916505,10050.0,2077833.5849934923,802.1002347517123
219.0,-1.542928379361867,10050.0,5718750.304245316,633.4337894404703
220.0,-0.001741061024532975,10050.0,716449.2661970016,872.690382366704
221.0,-1.8048648581980151,10050.0,6584179.384385088,594.2945613816623
222.0,0.01993436256727943,10050.0,662192.0761325606,873.5672070987509
223.0,-0.09222652737468362,10100.0,974749.098360979,854.7319254727084
224.0,1.3342482958642075,10100.0,-3675716.6905336943,1080.6555159138595
225.0,-0.7974308355021504,10100.0,3293507.4590420965,750.6998526681792
226.0,-0.31914306947468507,10100.0,1736617.4789871667,815.7198713661296
227.0,0.13113399584748375,10150.0,205806.5640853527,888.0577361761422
228.0,-0.6791312213933294,10150.0,2871130.1667781435,760.7375851792742
229.0,0.8470452513133937,10150.0,-2133039.2878626683,998.342085505905
230.0,-0.6468655831040833,10150.0,2775618.6545908516,770.5073468260441
231.0,-0.4723499079920037,10200.0,2150066.646013587,792.3619487805531
232.0,-0.4119444838067734,10200.0,1955733.8305825582,804.3372334168268
233.0,0.32329762119410876,10200.0,-464376.9910241496,921.5866157175894
234.0,-0.15222083877858328,10250.0,1045991.2461970514,839.9964144946962
235.0,-0.48593784842856724,10250.0,2156595.5893382793,792.4851259349416
236.0,1.0244454327989443,10250.0,-2845949.7049461007,1026.3395333684314
237.0,-0.8137834669116666,10300.0,3197872.49177487,742.6543666640289
238.0,-1.340974713279075,10300.0,4957064.590050199,661.2473230914151
239.0,-0.10385581476383354,10300.0,840466.0239960356,854.8356686177273
240.0,-0.1627925844540572,10350.0,977262.0052590333,840.4630785060915
241.0,0.647498641408391,10350.0,-1729893.3516086838,969.2612999061748
242.0,0.8621507342666286,10350.0,-2444250.1747245407,1003.0025062076027
243.0,0.5252408126691028,10400.0,-1391375.1444829628,948.2382137894747
244.0,0.349076529578217,10400.0,-798125.0769744697,923.3678196527345
245.0,-0.32658054553004146,10400.0,1474334.5007664072,814.5437814607899
246.0,-0.2643533202031554,10450.0,1199390.5391085483,827.546264581237
247.0,-0.3472862521468967,10450.0,1480105.7937782211,814.7380057529385
248.0,0.793423254655182,10450.0,-2374582.2951006773,987.7006758949883
249.0,0.006475816794268674,10450.0,285821.49548891,871.2968668052217
250.0,-1.0493600408680672,10500.0,3800935.359066981,705.5543710718167
251.0,0.06254699572442401,10500.0,25303.30557140382,878.8949124988824
252.0,0.6561450130951849,10500.0,-1989125.2427596776,969.2378828854221
253.0,-0.24208613234497545,10500.0,1062316.443313005,826.9865558755425
254.0,1.2043626319980847,10550.0,-3940568.2590861307,1057.1144520891573
255.0,0.2799959698039318,10550.0,-786774.0747111985,910.5820666014395
256.0,0.5656214200972984,10550.0,-1763479.6553175044,955.7940598597398
257.0,-1.6703882147676667,10550.0,5864308.2669172995,611.00174201787
258.0,1.0922718945640897,10550.0,-3564639.5739401854,1036.669956412513
259.0,0.17678330184234792,10550.0,-441071.47594090784,896.2182807467293
260.0,-0.8238505600370205,10600.0,2913770.1002855487,739.843532727401
261.0,-0.8829591751077634,10600.0,3115532.78438795,732.199922986834
262.0,-1.2808505743346315,10600.0,4480595.069810072,672.387609139426
263.0,1.0086877878773413,10600.0,-3366810.4428428733,1024.634300872373
264.0,0.6925836611199552,10600.0,-2280019.2467370983,975.3113944606604
265.0,0.45502692854627735,10600.0,-1464596.5439435132,939.4510315882718
266.0,-0.06993997308420408,10600.0,334883.77165378164,859.8067797508777
267.0,2.7154114686512445,10650.0,-9332472.079397311,1287.2516937916355
268.0,-0.5443417163681383,10600.0,1957184.6533879712,787.8039308431071
269.0,-0.8367383944514257,10650.0,2896386.6311155707,738.3712582880163
270.0,0.04756581526685277,10650.0,-153469.04318966297,876.7969629142724
271.0,-0.9839123506704928,10650.0,3397774.532536554,715.7934483749101
272.0,1.462554823248543,10650.0,-5031318.435489632,1098.3730415984319
273.0,0.6746416618105497,10650.0,-2318135.1713633803,973.1280688953001
274.0,1.4440419283974224,10650.0,-4971760.844260134,1086.9139607643908
275.0,-1.1699637998707546,10650.0,4028796.262597442,688.360180226196
276.0,0.4621418494957128,10650.0,-1598405.3630435835,937.3421959136645
277.0,0.9966595101747417,10650.0,-3443205.708670147,1020.9517479763674
278.0,0.3663698505933928,10650.0,-1276074.4720015544,922.9586520289122
279.0,0.004511862348679507,10650.0,-34482.11285020178,867.976244924307
280.0,0.2363895547131749,10650.0,-838125.4636793006,902.6045421335876
281.0,0.3200028563342743,10650.0,-1130639.990183509,915.5776038676436
282.0,0.7623864621964165,10650.0,-2659069.524942192,982.5559727814339
283.0,-0.7321310318905239,10650.0,2484689.8249509255,753.6430594548193
284.0,0.5235635502840621,10650.0,-1845563.2063140622,949.5699775796642
285.0,-0.18116488137694464,10650.0,578608.8201454454,834.5363827272267
286.0,-0.3747129985498754,10650.0,1241909.7209853688,810.0456832844768
287.0,-0.63882286365273,10650.0,2149228.0733214193,775.0474242149241
288.0,-0.46979977974494336,10600.0,1630369.229683049,798.8584899972717
289.0,-0.009496685272728733,10600.0,52274.83032644307,868.7931707404766
290.0,0.13972457790310333,10600.0,-458658.6597814108,889.4018365638951
291.0,-0.9068746916425932,10600.0,3130410.6056041736,728.3072867894191
292.0,-0.3452408865333707,10600.0,1205869.714294671,811.7066702585397
293.0,-0.06590027901031181,10600.0,250341.0426395717,859.0548855167125
294.0,0.4766546516211365,10600.0,-1607509.7587160617,942.3421584353939
295.0,0.3666634419611112,10600.0,-1228627.8720020354,924.6996139481618
296.0,0.08318214972793303,10600.0,-255971.97205577744,884.2220507176493
297.0,0.5017640254727711,10600.0,-1691109.272477808,944.9642259982223
298.0,-0.6232230788743509,10600.0,2165673.7312833616,776.2657529097525
299.0,-0.5272995280459822,10600.0,1836366.0521046827,788.0567802218011
300.0,1.1112364922031093,10600.0,-3781020.091533902,1036.2362157835664
301.0,-1.2670267699169129,10600.0,4373680.8754343055,672.0782490824613
302.0,1.4861591505141734,10600.0,-5066038.155794483,1098.7612468788097
303.0,0.35139020077125505,10600.0,-1175072.0696938229,920.5771400507938
304.0,-1.2721710684926757,10600.0,4390072.270533499,671.842790420902
305.0,0.032201453386503154,10600.0,-83012.05327503197,877.0572739456492
306.0,0.8472167886254658,10550.0,-2791019.4560522023,999.5750222020532
307.0,0.8900792358722756,10550.0,-2937246.5557498178,1005.2232561215656
308.0,-0.036670834717777545,10550.0,223733.02493732423,858.4199400852988
309.0,0.5357714309234014,10550.0,-1731952.1353827165,951.2368455939625
310.0,-1.4178147136123078,10550.0,4932263.8795703985,650.3096412594175
311.0,-0.03181028762580329,10550.0,201207.92640398256,859.1375678062836
312.0,0.11142779901134947,10550.0,-287229.9276401778,884.5510277561916
313.0,-0.3233955554283492,10550.0,1197021.6161008407,825.0482095666314
314.0,0.5976831244384178,10550.0,-1945534.5478904136,961.4801665798932
315.0,0.32728348106849037,10550.0,-1022411.1685162629,917.4907297108874
316.0,0.08902785263421986,10500.0,-137019.71874060947,884.2447113969356
317.0,0.9023051281264651,10500.0,-2899795.883566097,1004.9918865940306
318.0,1.3315987180681814,10500.0,-4359215.304996777,1076.0786104210083
319.0,0.359399607597525,10500.0,-1060607.707538493,923.1737807221439
320.0,0.3031350074449337,10500.0,-873921.4581651171,912.0764636169924
321.0,0.40272906296722955,10500.0,-1216642.9809869658,929.614083133117
322.0,0.016906758934930544,10500.0,89210.94789711805,867.7963066643241
323.0,0.6353346472683503,10500.0,-2015382.1518120854,964.5677031902236
324.0,0.1779278433418119,10500.0,-466115.9038313199,893.476357253374
325.0,0.791082031344776,10450.0,-2469290.704586,990.712856168002
326.0,-0.3585503155172356,10450.0,1412104.5875288532,809.1702085078
327.0,0.1276418319006387,10450.0,-235382.05180775095,887.9327976671199
328.0,-0.5586473059977957,10450.0,2080955.5944558852,785.3691436280769
329.0,-1.9411606500575536,10450.0,6751466.637953017,567.5279639353031
330.0,-0.4666669111706492,10450.0,1768016.7875611675,799.1707072304099
331.0,-0.21167661342040223,10450.0,909050.8602365856,836.0143456114803
332.0,0.19271909229613637,10450.0,-454338.0381521471,900.5345583050574
333.0,1.6514886668453874,10450.0,-5381779.588519873,1120.7281501889786
334.0,1.1050445416063992,10450.0,-3533622.5729358653,1034.5405357563502
335.0,0.18169801984257905,10450.0,-414262.99648522306,893.8922260524043
336.0,0.6779005958535409,10400.0,-2013119.385844184,971.5074619403391
337.0,-1.005475556716303,10400.0,3646440.1518040607,710.7900911794633
338.0,0.5447024529613875,10400.0,-1570188.6724379966,953.4270528752634
339.0,1.0234559988889513,10400.0,-3181914.0743945222,1020.6411733655239
340.0,-0.8425875273016272,10400.0,3092652.522287231,734.2955654697925
341.0,1.6096332643987425,10400.0,-5158190.015918211,1119.631995780373
342.0,0.443990926913723,10400.0,-1239645.6954858135,935.6210954438759
343.0,-0.8746271417546128,10400.0,3192040.315910857,733.6143099510089
344.0,-0.01658140891449822,10400.0,302814.3996861307,867.7337175344762
345.0,0.8035952095911947,10400.0,-2457667.9630462336,991.2965082231703
346.0,-0.7848208193815571,10350.0,2939732.298747331,743.0508629903734
347.0,0.1715005009013728,10350.0,-262940.6233813055,893.9552871528025
348.0,0.5152008640906969,10350.0,-1413934.33308652,946.8078974661614
349.0,0.7939093547897693,10350.0,-2347692.2177962987,991.2955101872286
350.0,1.5345828504952914,10350.0,-4828790.24397904,1107.4073782479693
351.0,-0.4158100633181947,10350.0,1696743.695401512,808.4089523984042
352.0,0.6430596281317049,10350.0,-1851810.512989738,967.7832671227076
353.0,-0.7778618202811982,10350.0,2901146.697224737,751.5983381352677
354.0,0.3698349999738406,10350.0,-943656.8393538785,924.0738239742782
355.0,-0.3165654147304666,10300.0,1415023.9360616403,822.2130577978386
356.0,0.7303301935990172,10300.0,-2073796.796270472,982.304737731866
357.0,1.1086899761750901,10300.0,-3335496.980634513,1041.9279163510744
358.0,-0.06083883589982353,10300.0,557961.9332649182,855.954487808024
359.0,0.09601188872324418,10300.0,32387.042911656667,881.574064851689
360.0,0.5895973491256283,10300.0,-1614453.965848025,957.6808651094499
361.0,0.9937705687912333,10300.0,-2963499.6866595573,1018.9465682635733
362.0,0.1502816491877086,10300.0,-157126.11610725196,892.0411261702527
363.0,-1.6329608392130064,10250.0,5819757.548655213,617.8670854072375
364.0,-0.39768971753997473,10250.0,1722918.7625577762,809.023612606927
365.0,-0.701696864428718,10250.0,2731188.039419325,762.6513189209606
366.0,0.5843053286124471,10250.0,-1530101.46309433,959.2763440007666
367.0,0.8088118837655616,10250.0,-2272289.1046497333,991.574630081458
368.0,-0.5540061343615905,10250.0,2246231.127685236,784.8667710711154
369.0,0.32971706857606353,10250.0,-682764.9027170725,919.0235434358019
370.0,0.23308910199113608,10250.0,-361552.91903187986,902.4710181798428
371.0,-0.07255003700099838,10250.0,652138.5754063451,857.1169840196409
372.0,1.8458554190470577,10250.0,-5706901.154670034,1150.7328457326814
373.0,-0.3143638407317306,10250.0,1453334.8635032577,821.917405577672
374.0,-0.03516183171710896,10200.0,590884.0913152276,867.2805340255593
375.0,1.269060488368173,10200.0,-3712641.2561713727,1064.8982482870042
376.0,-0.5543965692929698,10200.0,2300657.8109307755,784.1596388617967
377.0,1.139324625393459,10200.0,-3288575.653321895,1042.1965705076448
378.0,1.0588910875736852,10200.0,-3025297.758669369,1032.6706953160951
379.0,0.40780789664853057,10200.0,-880981.5480097206,931.2342753797163
380.0,-0.42245499156930943,10200.0,1853703.6360412077,807.7864819089043
381.0,0.6766319175931352,10200.0,-1775396.5820571608,969.7462577152321
382.0,-0.02347120382350898,10200.0,531089.340365997,866.2388910792729
383.0,0.08615031204155965,10200.0,166559.99237566534,881.2313394392719
384.0,0.17894725082654883,10150.0,-74130.45368978195,897.517516522927
385.0,-0.6157605459180528,10150.0,2532649.4433847712,772.0482548008242
386.0,-1.5214510232550564,10150.0,5504606.576615777,635.855423631024
387.0,1.6824641162135086,10150.0,-5010902.75668316,1130.327928244517
388.0,-0.22895110762540316,10150.0,1264874.4066887372,833.5874704139098
389.0,-0.9904656234124198,10150.0,3764858.894030222,715.6297309075238
390.0,-0.799052528914749,10150.0,3138075.160251176,742.7307791800913
391.0,-0.7075352988715027,10150.0,2840965.6634198003,763.6091157771298
392.0,0.8579407622398998,10150.0,-2293058.6693775416,998.7372517768749
393.0,0.2527111031060114,10150.0,-302072.93850522116,908.6188008509001
394.0,-1.4732625441643572,10150.0,5366414.876510849,640.716716120477
395.0,0.9617401125699265,10150.0,-2622635.36048401,1014.8025625114269
396.0,-0.12543666291989464,10150.0,950219.9575777617,850.0934618708058
397.0,-0.8809180640802863,10150.0,3433232.9210961475,735.3943546018
