t,T,edge,bal,ela
37.0,1.4383023001587096,11100.0,-421942.4235187769,1081.0372336474434
38.0,1.4383692391970966,11150.0,-539965.3418900762,1080.7576008813055
39.0,1.4384282207786656,11200.0,-658666.57433521,1080.4866118661316
40.0,1.4384802261693936,11200.0,-662687.3117399812,1080.2241485839224
41.0,1.4385261131560574,11250.0,-781925.3718248457,1079.9700765157188
42.0,1.4385666318240107,11300.0,-901767.8976891721,1079.7242473726808
43.0,1.4386024382840885,11300.0,-906672.0873921635,1079.486501465265
44.0,1.4386341066220067,11350.0,-1027005.5667132931,1079.2566697747511
45.0,1.4386621393055412,11350.0,-1032579.659056751,1079.034575775232
46.0,1.4386869762526873,11400.0,-1153504.9615258332,1078.8200370421296
47.0,1.4387090027362417,11400.0,-1159583.2651225282,1078.6128666746317
48.0,2.905306162676651,11450.0,-19576979.33277586,1303.7279569178568
49.0,1.6958381454071985,11450.0,-4498639.566352177,1118.2144718449724
50.0,1.9827774216061576,11500.0,-8219154.672615765,1159.8679490751626
51.0,2.2595945188996174,11500.0,-11694982.552422252,1201.6140237168604
52.0,0.2606047120167032,11500.0,13261693.980008315,897.7134360067314
53.0,2.859010713185328,11550.0,-19366643.854515493,1297.3615493986906
54.0,2.856751789005229,11550.0,-19356697.831169233,1296.3873708474803
55.0,1.6836502740158261,11550.0,-4700763.610598578,1115.7351145111256
56.0,1.1813853372156347,11600.0,1446115.2916137474,1032.5993996296763
57.0,-0.763785295834837,11600.0,25799327.858686507,740.005203122713
58.0,1.6262650743414708,11600.0,-4176388.902158128,1107.196685562914
59.0,1.6541946818740803,11650.0,-4658804.458287222,1106.9233642445374
60.0,2.2591207857542726,11650.0,-12264366.07795487,1204.9227146165472
61.0,1.0508037577078655,11650.0,2889913.2839974444,1012.7946437904
62.0,1.8041006436743716,11650.0,-6581326.382247632,1135.601609682813
63.0,1.0319730454343867,11650.0,3097007.6417421745,1012.3771098866858
64.0,2.2315402652619296,11700.0,-12107033.68699663,1200.158398268799
65.0,1.5222556771183973,11700.0,-3203713.000988845,1094.51642014375
66.0,2.2961905175086548,11700.0,-12950565.721726539,1208.813351014889
67.0,0.9278022354255375,11700.0,4235413.050095415,995.7689182282606
68.0,1.2745819130406923,11700.0,-143482.15971673653,1052.4403283034108
69.0,0.23994846770742218,11700.0,12848282.81299615,892.3546145931845
70.0,1.3951079604714574,11700.0,-1687193.840786824,1074.1033096689634
71.0,0.5936717568447358,11700.0,8381388.3883388685,948.1467324948727
72.0,0.26920746694697595,11700.0,12455938.254346518,897.9223076448835
73.0,0.9820265959779642,11700.0,3494668.3392493883,1005.9500972885488
74.0,1.2566361462433688,11700.0,47328.53125124611,1054.5844215116956
75.0,0.986079978313021,11700.0,3455171.1868051346,1013.2296164372333
76.0,0.365401627783549,11700.0,11265388.859728236,915.384261222196
77.0,0.82243065202442,11750.0,5423992.013148574,981.74701728677
78.0,1.7794963521382643,11750.0,-6614825.00118695,1130.8179181355667
79.0,1.3702332379013908,11750.0,-1449644.4464030797,1065.4569675492485
80.0,1.368410093525882,11700.0,-1302968.1688471548,1065.436163350391
81.0,1.9341770460298031,11700.0,-8409695.409790896,1153.1566814250855
82.0,0.5294601773342853,11700.0,9254733.292476125,938.1642897129885
83.0,1.3885346013903144,11700.0,-1543637.636511961,1076.4524147359284
84.0,1.791229343632966,11700.0,-6602677.579720551,1130.6472898001223
85.0,0.26341392547397025,11700.0,12607875.606454823,899.3803094668542
86.0,0.3060397553844174,11700.0,12074486.38974658,904.8005841769294
87.0,2.6688930670041726,11700.0,-17624962.198965687,1271.1128730548478
88.0,0.8211100171703771,11700.0,5613479.448488532,982.692747103682
89.0,0.43891624845117416,11700.0,10421702.993820492,927.1421385518533
90.0,0.5754334052116006,11700.0,8711309.126217254,946.2106162012001
91.0,0.28066239117598624,11700.0,12427520.56584034,901.3938595666829
92.0,2.3739188293023377,11700.0,-13875821.854440952,1223.781087364005
93.0,2.1011421983853955,11700.0,-10432780.663794989,1180.09912683242
94.0,0.27854241517384803,11700.0,12488472.04839566,901.1258427439811
95.0,2.569200999117487,11700.0,-16306288.360304825,1256.6826507721141
96.0,1.5257137900450806,11700.0,-3183195.5773847327,1087.1830396524122
97.0,1.5511477118189587,11700.0,-3504597.6288043866,1097.8135706157889
98.0,1.4712987869242733,11700.0,-2504276.190960007,1086.9238600868557
99.0,1.067666338138955,11700.0,2565509.996974715,1015.6750568876259
100.0,0.5051985367889644,11700.0,9632496.469184909,934.0950104435294
101.0,2.355239493455511,11700.0,-13629216.202260334,1222.417862704668
102.0,2.1341039794697876,11650.0,-10720304.01981056,1186.3088025807174
103.0,0.9170962056966845,11650.0,4550277.256881159,995.0928061246555
104.0,1.2529716909659507,11650.0,325814.39838449843,1045.8488265575936
105.0,2.0115292141828904,11650.0,-9203039.355279485,1165.3888336671712
106.0,2.2224255360096405,11650.0,-11858100.732823525,1198.450240147337
107.0,1.0738053529190497,11650.0,2549259.470772964,1026.196616842694
108.0,2.074475188145329,11650.0,-10025350.702622212,1174.2516403335817
109.0,2.4785745181207437,11650.0,-15111579.328640964,1235.747620704276
110.0,0.23630291999930986,11600.0,13111568.534299687,893.6027616962629
111.0,0.6044149638116592,11600.0,8481017.390860155,950.099319041962
112.0,0.8369205251929488,11600.0,5556282.419647654,989.012878766353
113.0,2.073024321469842,11600.0,-9942444.284688745,1174.5427308757703
114.0,3.368987470419092,11600.0,-26190943.126071252,1377.5425677475325
115.0,1.6252420428618395,11600.0,-4347486.318635249,1106.0777038542074
116.0,1.6759424802569631,11600.0,-5001231.53378123,1115.8980019504766
117.0,3.046061263339028,11600.0,-22193236.027210295,1321.6383734947472
118.0,2.0198376722212066,11600.0,-9354090.460697308,1165.839785804388
119.0,0.9747681138061894,11550.0,3823755.7869684007,1002.7136746783988
120.0,0.7418603798594274,11550.0,6711301.795182225,970.6899328684569
121.0,1.3854757248810161,11550.0,-1365770.3920033565,1073.1463418670003
122.0,2.0654939824639813,11550.0,-9894667.991818942,1175.4907463376856
123.0,2.928947763214615,11550.0,-20719020.5554706,1306.6735184306142
124.0,1.101981129136429,11550.0,2120951.714528893,1020.8293582059682
125.0,1.9822881475956065,11550.0,-8920706.917792412,1161.2925287658538
126.0,1.4792232821604534,11500.0,-2532713.3220587065,1081.6494108991856
127.0,1.6608271187797383,11500.0,-4826151.198429479,1113.8299201403781
128.0,1.7167098383360466,11500.0,-5547976.967345312,1113.7153980952435
129.0,2.6235164389062016,11500.0,-16901687.73356408,1259.4551966321108
130.0,0.72904062135638,11500.0,6743658.705202238,966.7241672549906
131.0,0.10810660343924194,11450.0,14566450.255381811,869.5324791114581
132.0,1.8478965062509536,11450.0,-7156551.012851902,1143.5204960362842
133.0,2.926214519624179,11450.0,-20623240.257991523,1306.3011327600098
134.0,1.6589338862518597,11450.0,-4831650.083074244,1113.0140351721327
135.0,1.201999817181174,11450.0,846836.6097968398,1038.4294852798118
136.0,1.3967522694317838,11400.0,-1488706.4350282047,1070.6128004887055
137.0,2.478053832972937,11400.0,-14975995.57993984,1238.0971989375726
138.0,0.9859679751509978,11400.0,3588841.3588749086,1005.1198026325261
139.0,1.9209528243979799,11400.0,-8077925.06899943,1148.3354986728039
140.0,1.9182849195403326,11400.0,-8064497.86993644,1148.0943245565559
141.0,1.052925736874756,11350.0,2801799.997770913,1017.4560326775174
142.0,0.7787178782251916,11350.0,6191895.344904844,978.7558009478955
143.0,0.2900142580330103,11350.0,12253319.435408104,903.3030954641316
144.0,2.142572865039198,11350.0,-10795769.02481521,1186.762615778138
145.0,1.1706080371507417,11300.0,1395057.1670461865,1038.6991407143996
146.0,0.29126780099280314,11300.0,12305301.879547287,903.5500506971391
147.0,1.5612022680272153,11300.0,-3467535.4879662786,1093.1382860473925
148.0,1.0211908800032008,11250.0,3344181.4185360875,1019.6244648728396
149.0,1.8899678584535886,11250.0,-7426593.795333229,1150.05726547109
150.0,2.243165245595331,11250.0,-11806164.126751661,1203.3594715736529
151.0,2.2169354648478174,11250.0,-11486036.644886928,1198.5242533291275
152.0,1.8364927991108386,11200.0,-6655688.328940317,1142.9737356859214
153.0,1.7941118409956465,11200.0,-6144305.008737497,1133.157250237663
154.0,2.164876065198013,11150.0,-10618847.51986112,1188.5443899669506
155.0,-0.11696977448276247,11150.0,17563569.08378311,836.4885328479021
156.0,1.9933450198048215,11150.0,-8530872.99877346,1161.4275333670662
157.0,1.4357983048731056,11100.0,-1535861.5780352782,1081.1886743041375
158.0,1.4002375094697603,11100.0,-1108310.2238657223,1071.0056084352716
159.0,0.9053204883293793,11100.0,4987696.345139061,998.3249750836873
160.0,2.250040611722082,11050.0,-11481497.203217836,1203.091352219762
161.0,2.853436224040057,11050.0,-18923262.96694786,1295.325472507396
162.0,1.8740503926087841,11000.0,-6747962.682969961,1142.3799683252369
163.0,2.1386032468471976,11000.0,-10020030.200759424,1185.6448407852981
164.0,1.7071478624165275,10950.0,-4613357.3896581195,1112.456396978408
165.0,0.3031321593339138,10950.0,12606670.946972221,901.1709837018543
166.0,2.5163116304566815,10900.0,-14454207.787913982,1243.2863792497353
167.0,1.4803947953355907,10900.0,-1769298.381297063,1079.9928295788975
168.0,1.8247524619340512,10850.0,-5886981.671991171,1132.461890584999
169.0,2.027468530121756,10850.0,-8385816.932640366,1169.4438801148572
170.0,2.137187941135136,10800.0,-9619390.696981726,1184.986191492799
171.0,2.0485998529830374,10800.0,-8556904.160025362,1168.8172461449308
172.0,1.2499765536208836,10750.0,1292151.8398599261,1046.9255386389593
173.0,1.8737489055081236,10750.0,-6340871.806175275,1141.3912857377497
174.0,1.9934404142685507,10700.0,-7696805.093717004,1163.00517493593
175.0,1.4357780209538413,10700.0,-923978.2450778121,1078.730754685418
176.0,2.2292324978401092,10650.0,-10481462.448623963,1200.0003388173207
177.0,1.764324261218893,10600.0,-4727053.211174404,1123.9362023182118
178.0,0.5102211436415951,10550.0,10576422.446586043,932.9985380400234
179.0,1.146653232232972,10500.0,2949428.13878477,1035.8154989237335
180.0,1.4712632683619775,10350.0,-656940.1242749738,1079.3041542939673
181.0,2.1199669042172617,10300.0,-8358247.77457189,1179.6921037181457
182.0,0.5831259653531058,10250.0,10206666.077608831,944.5882013926345
183.0,0.5656178802931047,10200.0,10498351.40131246,942.6417097750103
184.0,1.9594658140234857,10200.0,-6212453.704845078,1160.3819835645695
185.0,2.0219729347490256,10200.0,-6961546.026108067,1169.6356447500152
186.0,1.8359601191929285,10150.0,-4621214.655795419,1141.8656482831693
187.0,1.2000782914429218,10150.0,2984928.1745093847,1036.3087019102481
188.0,2.77592976216886,10100.0,-15750209.699324572,1283.992517007334
189.0,-0.21449338304164112,10100.0,19975212.656276144,821.2690507025371
190.0,1.6484460637046352,10100.0,-2289921.675637004,1112.872758871282
191.0,0.9271974830187153,10100.0,6327236.762995227,1002.8437695785148
192.0,1.72174267227068,10050.0,-3057793.111849255,1125.879879686675
193.0,0.6720643141516094,10050.0,9466037.631197294,962.0751403953659
194.0,1.9356463002610669,10050.0,-5604201.40967429,1156.184141165451
195.0,1.9537391142914329,10050.0,-5815819.188666646,1155.9228434138552
196.0,2.1251052587124226,10000.0,-7743418.797365005,1181.00430059839
197.0,0.7155687042595522,10000.0,9042280.741545323,965.2872946753793
198.0,0.2057447238801915,10000.0,15112527.450228939,887.514467251153
199.0,1.7753303549744244,10000.0,-3577170.245300672,1133.945952682216
200.0,2.749277781156551,9950.0,-15043479.043097595,1280.203174518317
201.0,1.574007123837938,9950.0,-1066569.1926045073,1103.0181778132953
202.0,-0.42742035718391147,9950.0,22729344.695881978,785.6970831859458
203.0,0.2435414953893753,9950.0,14754075.726164218,893.5494398307062
204.0,1.7620581483574762,9950.0,-3290270.1738102697,1127.867581940561
205.0,0.12642194886989788,9900.0,16246584.83812195,879.455267878677
206.0,-0.19990276374618876,9900.0,20136403.26849808,825.768806511508
207.0,1.8971934213208401,9900.0,-4734231.217719606,1152.2178040053495
208.0,0.5320961523758969,9900.0,11496229.819364285,940.1231231822152
209.0,-0.5780569478342796,9900.0,24699428.604748074,767.8024961078271
210.0,1.9865477491954797,9900.0,-5713313.030238518,1165.720543771335
211.0,0.3701462857272757,9900.0,13507756.179753492,917.0344245429925
212.0,1.7614644548858065,9900.0,-2976673.4620662164,1130.8846595747414
213.0,1.1377863734135163,9900.0,4457509.315600784,1032.7888414092802
214.0,0.6104891483119905,9850.0,10828100.578705277,953.0730855812626
215.0,2.6498519523120043,9850.0,-13313114.095230605,1266.447106424218
216.0,1.427362837515088,9850.0,1199060.1355842007,1075.7120947170206
217.0,0.8079355066244736,9850.0,8558095.059365481,979.198795653299
218.0,0.900436320931413,9850.0,7479391.934187457,997.653083963203
219.0,-0.21823210317259711,9850.0,20756092.23894493,819.9131965545437
220.0,1.3229039988219826,9850.0,2515349.9293745803,1066.6124421988218
221.0,-0.4803024516487264,9850.0,23912741.969307344,786.7276984190204
222.0,1.3443872955873326,9900.0,2220900.5112783145,1067.8676225463648
223.0,1.23210998092154,9900.0,3588186.8487974564,1047.6584442055128
224.0,2.6585512764405346,9900.0,-13312392.257948976,1267.890927308663
225.0,0.5269516628208661,9900.0,12017496.12240396,939.1434664753125
226.0,1.0053497292132816,9900.0,6360587.623420208,1009.952878439011
227.0,1.4556710038957759,9950.0,937895.2205158575,1078.6440248682247
228.0,0.6454513662164532,9950.0,10594022.26210462,958.87316918002
229.0,2.1716564115528465,9950.0,-7530700.690698938,1193.968890166934
230.0,0.6777971572495334,9950.0,10252065.55907982,961.7030877412069
231.0,0.8523787712086799,10000.0,8105569.876605265,992.726621079784
232.0,0.9127909559656748,10000.0,7406252.5636552945,997.9328474086146
233.0,1.648013273429334,10000.0,-1328597.6732214205,1110.8759899469296
234.0,1.1724997561546155,10050.0,4259367.71652214,1037.7279874168912
235.0,0.8388160537551395,10050.0,8258578.696628258,986.0902647931484
236.0,2.349208487243044,10100.0,-9859857.833914,1219.4143963954682
237.0,0.5110305186046373,10100.0,12120540.147450611,935.6327428136001
238.0,-0.016100257368338866,10150.0,18359070.96428616,849.8084578716724
239.0,1.220963238142729,10150.0,3572936.308416281,1049.4402314784775
240.0,1.1619357419317824,10200.0,4203506.892156744,1038.875364877124
241.0,1.9721793195871102,10250.0,-5603078.66599508,1163.1971097675319
242.0,2.1868495500316163,10250.0,-8161399.509392538,1193.812916678232
243.0,1.8500475137246442,10300.0,-4218425.227494499,1139.3275744357213
244.0,1.674038458105902,10300.0,-2093712.1957925828,1109.8404801607237
245.0,0.9985360238823544,10350.0,5936023.259989282,1011.0390146077793
246.0,1.060868994676695,10400.0,5087593.629635281,1017.7586577876285
247.0,0.9779737354094111,10400.0,6093075.90341367,1011.2861821226985
248.0,2.1186744463791465,10450.0,-7786526.693107192,1185.0983317233317
249.0,1.3317437326715877,10500.0,1620641.8967555016,1057.5717484419733
250.0,0.275960764813477,10500.0,14403936.430967586,897.5076441261319
251.0,1.3878462542749466,10550.0,839981.4841240458,1067.8569600159499
252.0,1.9813753825869496,10600.0,-6470659.502501282,1161.7409144221579
253.0,1.0831374342734081,10600.0,4444043.77216777,1029.2723010256523
254.0,2.529605790663191,10650.0,-13250748.552549593,1244.6078176365008
255.0,1.6053009094767665,10650.0,-2005970.6345216213,1108.6806641328874
256.0,1.891042210407103,10700.0,-5605613.662986214,1147.3241378147281
257.0,-0.3448530135170289,10700.0,21629557.612328947,805.6049582520642
258.0,2.417814201013047,10700.0,-12028631.800629668,1227.0739597176166
259.0,1.5022850276758044,10750.0,-988230.2740938431,1086.687124073568
260.0,0.5016825828376357,10750.0,11219484.150195636,934.2844550096389
261.0,0.4425523386884658,10800.0,11847047.02989195,924.9510185250763
262.0,0.04454549482273773,10800.0,16716499.414667763,862.6603461358236
263.0,2.3338895648630826,10850.0,-11383067.877688754,1218.0090119938905
264.0,2.0176503090533364,10850.0,-7499301.0414055,1170.1086866562587
265.0,1.7801034455749134,10850.0,-4584642.812139164,1130.9850212231086
266.0,1.2552092393969305,10900.0,1733247.543158696,1046.2195812416355
267.0,4.0406303676030975,10900.0,-32417008.972754978,1474.0183395312379
268.0,0.7810562893815165,10900.0,7541735.866400709,975.3043830717276
269.0,0.4888906282576455,10900.0,11111892.405511418,932.8518703549921
270.0,1.3732632777243898,10950.0,148270.78169389628,1065.2064188418517
271.0,0.341766586204181,10950.0,12810417.459876534,908.1168258762741
272.0,2.7881552295774847,10950.0,-17233218.343698412,1288.643294518205
273.0,2.000202085484349,11000.0,-7683674.352740021,1164.2841815387744
274.0,2.7696800511416724,11000.0,-17155031.58492028,1281.8024612594877
275.0,0.1558262943552906,11000.0,14982462.448425615,881.2463380662307
276.0,1.7880330249359604,11000.0,-5105799.090465193,1129.25681699632
277.0,2.3225542625739743,11000.0,-11689755.1576739,1214.3539536538576
278.0,1.6923203478858904,11050.0,-4069204.2387976153,1115.8741616126651
279.0,1.3305518704177777,11050.0,373030.79839798994,1062.9764547320844
280.0,1.5624842615677297,11050.0,-2498587.8221674627,1094.7209838303384
281.0,1.646117291896105,11050.0,-3542493.644171713,1105.7310695049869
282.0,2.0885141879277542,11050.0,-9006027.050125306,1175.8161718458798
283.0,0.5940347260563579,11050.0,9389964.401495563,946.9966142299053
284.0,1.8497275888850924,11050.0,-6092952.779394089,1144.809027220063
285.0,1.1449530579849094,11050.0,2577645.851602205,1030.8403889724698
286.0,0.9513626729232252,11100.0,4846298.861374922,1003.6057027985265
287.0,0.6871659917491959,11100.0,8097646.606270121,961.1299728016315
288.0,0.8560494555672991,11100.0,6009256.022663702,990.7953611958525
289.0,1.3161787463986672,11100.0,331391.1104681231,1063.5320481309059
290.0,1.4652457900343157,11100.0,-1506214.7933761375,1084.493615799535
291.0,0.4185441877594327,11100.0,11410438.30101632,923.4949092334439
292.0,0.9800658281574188,11100.0,4485733.989263473,1005.3757717307144
293.0,1.2592656271248766,11100.0,1048092.4429162033,1054.30640932106
294.0,1.8017117034120291,11100.0,-5636722.881789469,1136.703229367753
295.0,1.691679201694563,11100.0,-4272501.047025647,1116.8820408978956
296.0,1.408222835206808,11100.0,-771603.0027283877,1074.7587629742648
297.0,1.8268505177937806,11100.0,-5935478.475338124,1136.2530210307864
298.0,0.7019269441338158,11100.0,7944141.125051331,966.1293220468872
299.0,0.7978879318858096,11100.0,6759613.997789779,979.6003425564829
300.0,2.4363888753743828,11100.0,-13454679.882228602,1230.839470845204
301.0,0.05813418687786598,11100.0,15891352.748456115,864.1414940244335
302.0,2.8113220779165635,11150.0,-18219826.790370807,1288.6637537040249
303.0,1.676566928917663,11100.0,-4075588.474862946,1116.4997665525395
304.0,0.053112037979530236,11100.0,15951600.817031775,863.9036786477345
305.0,1.3575064732345483,11100.0,-144892.73754229397,1064.3313532358327
306.0,2.172465854198612,11100.0,-10198455.442070037,1192.6666781633578
307.0,2.215336095435501,11100.0,-10727434.091384603,1197.4496764494058
308.0,1.2886820549271194,11100.0,701552.8133874042,1053.2837041932
309.0,1.8612296549023535,11100.0,-6370048.166234795,1145.544035547579
310.0,-0.09226971055754252,11100.0,17725688.42014892,843.6408221580049
311.0,1.2937344362672265,11100.0,619018.2722849855,1054.0169692242023
312.0,1.4368820464784546,11100.0,-1147429.0129693523,1075.035811081216
313.0,1.0019956868460005,11100.0,4218855.267317359,1012.2921165542286
314.0,1.9230186598367842,11100.0,-7144224.661430923,1152.363557155863
315.0,1.6525938095347934,11100.0,-3806860.1975876167,1106.8575512414843
316.0,1.4143679349106906,11100.0,-869336.006905891,1074.6701480044894
317.0,2.2276832267115045,11100.0,-10907630.954007505,1201.276738340146
318.0,2.6570473110695554,11100.0,-16210837.082056489,1262.677530752934
319.0,1.6850041252511323,11100.0,-4228014.897126421,1115.368653607871
320.0,1.6289229075468539,11100.0,-3551020.617174864,1105.286073556013
321.0,1.7286573376685288,11100.0,-4797435.191541031,1127.7634291665886
322.0,1.3429428590629788,11050.0,58430.68888629507,1061.865637435574
323.0,1.9614392108385337,11050.0,-7576650.098464552,1157.4297382143095
324.0,1.5040840229487378,11050.0,-1958092.1641422212,1082.6587023962118
325.0,2.117287608420498,11050.0,-9528533.201104788,1182.4141954856984
326.0,0.9677096516096393,11050.0,4616302.731844624,1001.320012925403
327.0,1.4539302891346777,11050.0,-1390265.430948047,1082.514788463261
328.0,0.7676117460132739,11050.0,7050253.890127225,975.0520307204542
329.0,-0.6149801364554301,11050.0,24071107.523162026,764.9520747558266
330.0,0.8592910554270654,11050.0,5905794.858505861,989.6828820207919
331.0,1.1139776018435805,11000.0,2881910.7797544003,1031.6133309782172
332.0,1.518129035259677,11000.0,-2080983.3897912642,1095.5370898347046
333.0,2.9767385107267055,11000.0,-20013348.01069324,1315.5485969716785
334.0,2.4302878241198753,11000.0,-13289527.589430192,1229.0026475815018
335.0,1.5070807271546665,11000.0,-1939911.1492555467,1082.8170574284
336.0,2.003438809802989,11000.0,-8054359.393987027,1166.2473234588397
337.0,0.32019861502540525,11000.0,12637823.076587928,906.6451764303362
338.0,1.8704339035540807,11000.0,-6439385.380966615,1144.7118338390428
339.0,2.3491799230742236,10950.0,-12202535.981831146,1218.1229409829784
340.0,0.4831967619072133,10950.0,10702275.768912548,929.2989308860458
341.0,2.935451940038601,10950.0,-19421665.179545116,1307.8848199018228
342.0,1.7698508660167098,10950.0,-5118193.041542236,1126.9046431430047
343.0,0.4513510382773651,10950.0,11058556.883205255,925.4277052526126
344.0,1.3094310073391648,10950.0,508419.19832002185,1061.3537842268963
345.0,2.1295520280888693,10900.0,-9443670.567068994,1182.6305962006747
346.0,0.5411147295439358,10900.0,10022713.724559993,940.8600197102562
347.0,1.4974015812429124,10900.0,-1710145.1639181115,1082.8085839472362
348.0,1.8410219780023587,10900.0,-5928423.469288662,1144.325354269857
349.0,2.119693329842897,10900.0,-9351097.254719056,1182.513288305921
350.0,2.8603944926700064,10850.0,-18299295.099819392,1295.5868774928267
351.0,0.910125749030791,10850.0,5561004.3057390135,999.4464892309485
352.0,1.9691198571741664,10850.0,-7417951.073616631,1156.3568080193027
353.0,0.5482654614566682,10850.0,9960248.745260866,939.4554599935109
354.0,1.6959693267037421,10850.0,-4102111.8363450402,1114.2819068445465
355.0,1.0095184597925657,10800.0,4396404.04933177,1006.9480742130589
356.0,2.056354079566689,10800.0,-8406268.762252424,1171.3284462414758
357.0,2.4346691790061987,10800.0,-13038098.694540715,1232.7829343444405
358.0,1.2651855227324882,10800.0,1243285.4856814146,1049.5211624495062
359.0,1.4221002473456954,10800.0,-688005.3628430068,1071.046206824321
360.0,1.9157016533722269,10750.0,-6609464.65272206,1149.0827683979537
361.0,2.31989156774143,10750.0,-11553700.354776159,1211.3314541001423
362.0,1.4764705246770982,10750.0,-1276870.0125507424,1080.5177635641753
363.0,-0.3066925154989173,10750.0,20465298.352896705,802.792376846093
364.0,0.9285173676293317,10700.0,5485987.654287674,999.0073119876575
365.0,0.6243191282158174,10700.0,9188378.288598109,953.9528292642165
366.0,1.9101070880606068,10700.0,-6475006.460185278,1150.3266473504068
367.0,2.134448813688521,10700.0,-9205599.396675833,1187.6024525346902
368.0,0.7715852606476128,10650.0,7498221.443778283,973.2309101357129
369.0,1.655282046809078,10650.0,-3251418.502506378,1114.67478199811
370.0,1.5586115630627875,10650.0,-2075576.3930852478,1093.2020269886643
371.0,1.2529627374278745,10600.0,1751224.0327364588,1050.5370546310596
372.0,3.171360437232104,10600.0,-21546007.123783313,1341.0055808426766
373.0,1.011217927307274,10600.0,4681408.227374066,1006.0952245610451
374.0,1.290542757484702,10550.0,1391290.994721639,1049.9051159717933
375.0,2.5948118891535676,10550.0,-14428499.848298136,1255.5885341386083
376.0,0.7714304122726281,10500.0,7769584.444598742,972.0954068962621
377.0,2.4652225835116477,10500.0,-12742377.260812975,1232.8824243220026
378.0,2.384843884008169,10500.0,-11778654.96468312,1221.469121005468
379.0,1.7338920469755559,10450.0,-3794831.862691531,1125.5712918499048
380.0,0.9037731808827472,10450.0,6221799.924213503,997.1428222194056
381.0,2.0029257785457704,10400.0,-6953884.974284148,1164.580560504079
382.0,1.302842870022423,10400.0,1480737.6154826786,1058.9654944152824
383.0,1.4124785899524825,10350.0,254804.89808063768,1070.320580073412
384.0,1.5052528121735707,10350.0,-873050.8852962824,1091.7508560177528
385.0,0.7105081531084929,10350.0,8691423.181165183,964.1644509588481
386.0,-0.1952651904036129,10300.0,19672709.228018165,825.8038064266118
387.0,3.008443901693984,10300.0,-18856555.675320853,1322.1622739882173
388.0,1.0968731287661173,10300.0,4135654.339815787,1027.122223111393
389.0,0.3353180823455846,10300.0,13293712.391123502,909.9943808477346
390.0,0.5266221434950191,10250.0,11085027.77836005,938.7545008259773
391.0,0.6179544574009634,10250.0,9996984.555549018,954.2447971223232
392.0,2.1832219824386003,10250.0,-8784203.26633647,1196.4984084258183
393.0,1.5778663395217842,10250.0,-1502428.6581493886,1105.1229040545666
394.0,-0.1481258588380614,10250.0,19231455.78119794,838.0153092994235
395.0,2.28680657430104,10250.0,-9993227.16065385,1210.3375535167506
396.0,1.1995626795447984,10250.0,3075032.894706471,1041.0450493746425
397.0,0.44408991407710285,10200.0,12243039.50503437,925.338725350332
398.0,1.409012417193769,10200.0,688632.9948971868,1073.9027012603526
399.0,0.5647715284897119,10200.0,10823896.289024383,944.5372944469724
400.0,0.6698259969479627,10200.0,9580526.700138528,959.4984836853712
401.0,0.42289184471786445,10200.0,12560010.701661384,923.1069129998458
402.0,2.1902277142443713,10200.0,-8603446.495219102,1193.7337221643716
403.0,2.3043847457627455,10200.0,-9949938.259542255,1211.9026290587517
404.0,1.650550694326168,10200.0,-2096739.7975587314,1106.7829147161892
405.0,1.296818303190661,10200.0,2153761.0015566396,1053.3058785608157
406.0,0.8817947191168036,10200.0,7137201.489601728,995.6247887973856
407.0,0.2092903152196195,10200.0,15208032.727253351,890.3015117840619
408.0,2.501350935811117,10200.0,-12255509.410956843,1243.8893316120143
409.0,1.6596865326572123,10200.0,-2152866.0277772136,1117.1358260256338
410.0,0.7516539360357255,10200.0,8740687.718703648,971.7939249289107
411.0,1.505736037594514,10200.0,-290716.92477098573,1085.373141999226
412.0,0.6230778846582377,10200.0,10299640.764809616,953.5965633357673
413.0,1.575056588109331,10200.0,-1101906.906052418,1096.6986071389933
414.0,1.795827282931671,10200.0,-3736740.4082933217,1137.2121020783627
415.0,0.8356499890793581,10200.0,7783108.060937036,987.0629857293762
416.0,1.0739936664486125,10200.0,4934960.34521914,1025.2409577870937
417.0,-0.2709189695672576,10200.0,21068215.974415928,821.4414144638224
418.0,1.5819172113027227,10250.0,-1235681.2023368236,1097.8351451232472
419.0,0.856038711766927,10250.0,7499345.533638604,989.1410009577214
420.0,0.9776865090806508,10250.0,6057642.532794858,1007.9885654888392
421.0,1.872225475115628,10250.0,-4663166.940178263,1148.222489854584
422.0,3.4586043862776554,10250.0,-23692791.37157461,1390.263491507029
423.0,2.8812412212998337,10250.0,-16750530.37732135,1298.8511392437665
424.0,1.171573612211053,10250.0,3776518.368959287,1032.4466720529458
425.0,1.4612352369402055,10300.0,186203.57138976175,1084.79327075181
426.0,1.8366411162991811,10300.0,-4333939.554028163,1136.2712697809698
427.0,1.6001931354113408,10300.0,-1496186.3782621296,1106.5099494319143
428.0,0.8647213027789897,10300.0,7342224.270693281,991.1938031468558
429.0,0.42103234562487213,10350.0,12585012.672893243,920.0916507790895
430.0,2.0111479911678147,10350.0,-6570627.46750365,1164.5076453974443
431.0,0.28086881341314385,10350.0,14273856.53384794,901.7534074491748
432.0,1.433312669913529,10350.0,394024.58808906376,1075.5781029779569
433.0,1.7285689499806347,10400.0,-3271371.5034421943,1117.3769880128548
434.0,0.9229383778218834,10400.0,6454260.291126252,997.7098193960169
435.0,1.1217896924606299,10400.0,4060007.382717672,1033.2660156812062
