t,T,edge,bal,ela
1462.0,1.075639797969175,11350.0,2798544.8915348565,1021.9114063715733
1463.0,1.3882332505582573,11350.0,-1100675.5481011365,1072.94855827384
1464.0,1.3310113759993403,11350.0,-399522.0003800485,1061.9728543826745
1465.0,1.2874655288954129,11350.0,132322.8747150777,1051.9244808650983
1466.0,1.9797470436421145,11350.0,-8485739.023254136,1162.4941452071712
1467.0,1.433976304829569,11350.0,-1707822.4697970236,1072.7043415279613
1468.0,1.9913609691279932,11350.0,-8650357.122676762,1162.1581231463301
1469.0,1.226369510559846,11300.0,963123.4531873027,1040.6628549866737
1470.0,1.8338894031117938,11300.0,-6592664.039310633,1134.362209360767
1471.0,2.9945261697492276,11300.0,-21016400.257456962,1312.850188132135
1472.0,0.2895129498070994,11300.0,12554063.438264169,900.6911101128744
1473.0,2.149314394381067,11300.0,-10556468.093839062,1187.033061427431
1474.0,2.7019766491105957,11250.0,-17294116.964426678,1269.6069677829842
1475.0,1.8266322584188517,11250.0,-6461769.420933548,1132.8428875034137
1476.0,1.201584866652432,11250.0,1264077.1980173495,1038.538005559807
1477.0,0.3805380714651405,11250.0,11420274.87737351,914.6379443970951
1478.0,1.3922731045645103,11250.0,-1140412.6887151096,1071.407647621906
1479.0,1.6832447058931503,11200.0,-4640453.416188167,1113.9336373537321
1480.0,1.9441428828773075,11200.0,-7882086.747711031,1156.1244165424873
1481.0,-0.27871144059124564,11200.0,19618359.49652612,816.290769759655
1482.0,0.825738922698207,11200.0,5937943.03176299,981.5916029949731
1483.0,1.9598215532085232,11150.0,-7976213.575659196,1157.2492480233923
1484.0,0.8398623830252783,11150.0,5863163.777527528,986.6591992333025
1485.0,1.1875611808362958,11150.0,1564824.4374361895,1040.519406472759
1486.0,0.07761021878520635,11150.0,15282477.684071317,869.765793385531
1487.0,2.3414189950426634,11150.0,-12689553.37153437,1218.8595761463298
1488.0,1.4458198497271173,11100.0,-1500046.685687678,1082.9708847387005
1489.0,1.760082318034561,11100.0,-5375405.845362152,1127.8006029572812
1490.0,1.8609278795592354,11100.0,-6619528.93763032,1144.341585886591
1491.0,0.1651095361428947,11100.0,14301911.616491083,882.9589817057322
1492.0,-0.09738488151517766,11050.0,17624988.339402057,840.7518421266377
1493.0,0.8160351631370668,11050.0,6378893.115413568,984.5061243141683
1494.0,1.305960377319618,11050.0,355890.418701441,1063.533654862949
1495.0,0.9566332764913028,11050.0,4673033.349326431,1003.975793568493
1496.0,2.050091705573002,11000.0,-8656677.439354004,1174.1405893705105
1497.0,2.936648782817853,11000.0,-19549179.505470097,1310.0138328357948
1498.0,1.4458245597721948,11000.0,-1208472.8167672604,1083.5541696478997
1499.0,1.5052560247648126,11000.0,-1941630.675207112,1083.5861329574668
1500.0,1.0809843666834755,10950.0,3381177.8492789175,1022.3803776946277
1501.0,-1.167203972141103,10950.0,30986541.058543876,676.4267122248617
1502.0,1.1233350082609617,10950.0,2863046.453932468,1032.6122012467322
1503.0,2.792061769874998,10950.0,-17615905.47065547,1289.0272714112991
1504.0,1.66472831291928,10950.0,-3762195.6973771257,1116.6897021271582
1505.0,1.2217934086716804,10900.0,1791349.361680556,1042.9693564803804
1506.0,2.9074789004248665,10900.0,-18873951.30747654,1302.834175808217
1507.0,3.0908269179303023,10900.0,-21123697.81836977,1331.1740467080117
1508.0,2.0166962559834145,10900.0,-7964840.031279428,1166.0641019988843
1509.0,0.9932411063043585,10850.0,4672283.523697211,1008.5828309809098
1510.0,1.1431429768366215,10850.0,2820499.219138679,1029.5628106857175
1511.0,2.296685215773297,10850.0,-11314300.881280629,1208.7304992482518
1512.0,1.6998231054534632,10850.0,-4022134.9792140797,1114.5139365125249
1513.0,1.7901002745814782,10800.0,-5022154.290785933,1134.0382688129641
1514.0,0.0023177129140892205,10800.0,16811459.229033608,853.2472219835348
1515.0,1.8674221059242955,10800.0,-5995837.822196161,1144.3968628354485
1516.0,1.6890195298948818,10800.0,-3823871.2790642455,1114.7877857062156
1517.0,0.42254569126915076,10750.0,11739614.458940964,921.5187719202102
1518.0,1.722226055395784,10750.0,-4125569.0266157174,1115.2381238815824
1519.0,0.9954598953954168,10750.0,4739176.429151476,1008.7660907771195
1520.0,1.5927275305631605,10750.0,-2551401.6657560393,1105.239776745692
1521.0,1.4505109597737258,10750.0,-817569.9501151005,1082.9298761407345
1522.0,0.22070667408657485,10750.0,14186867.941631371,888.8710903223961
1523.0,2.9992440599347683,10700.0,-19571958.80194708,1322.7011984566052
1524.0,0.9188317400182067,10700.0,5773989.519854339,1001.5742902791179
1525.0,0.795643511867878,10700.0,7272271.978301784,975.8535431929403
1526.0,1.901022051174503,10700.0,-6193950.52760894,1150.7904100450205
1527.0,1.989243070024341,10700.0,-7267856.332883224,1162.4931287371214
1528.0,1.516197162135759,10700.0,-1506935.026561331,1093.6081790886426
1529.0,0.5070602085393321,10700.0,10783002.08586533,935.6300141313138
1530.0,1.2301400220321606,10650.0,2081510.3367917752,1041.311423675395
1531.0,2.157673223728219,10650.0,-9198771.1478367,1188.4429712055585
1532.0,1.9238119624607455,10650.0,-6353976.979143693,1150.3360792628434
1533.0,-0.8091571140845146,10650.0,26884537.649399985,728.9837186676416
1534.0,0.9510260754486719,10650.0,5476020.558083237,1002.911492078698
1535.0,1.1849349545921841,10650.0,2639751.6015828326,1042.4577668829618
1536.0,1.4854129195489323,10650.0,-1004250.8162486516,1084.355194551821
1537.0,1.2313521150917097,10650.0,2096472.12935156,1042.5825146715433
1538.0,0.15547391742634664,10650.0,15192371.632109396,878.1531948067147
1539.0,0.9753715043594431,10650.0,5232379.1988218855,1004.7955850443162
1540.0,1.8829701316849938,10650.0,-5790436.440706016,1146.630845581872
1541.0,2.463932676929546,10650.0,-12841637.693440298,1236.351968322307
1542.0,0.7463625225974839,10600.0,8158473.962782987,971.6121718460233
1543.0,1.2004854643647498,10600.0,2650179.035816202,1043.2529772665882
1544.0,0.8722269626110526,10600.0,6644240.65416476,991.2318103587448
1545.0,1.0835966533079349,10600.0,4086434.805248973,1024.6169019404642
1546.0,2.3407213687245534,10600.0,-11169129.33696979,1215.867551228397
1547.0,1.2694798823866948,10600.0,1847878.241698375,1053.7916581111351
1548.0,1.6206251187704774,10600.0,-2411566.844176053,1106.9034627019641
1549.0,2.979428851659284,10600.0,-18908803.260641392,1315.3218143649983
1550.0,1.5131538351194749,10600.0,-1104260.6562748924,1083.7109342817453
1551.0,2.3484573918474423,10600.0,-11254459.992484638,1218.821394255556
1552.0,2.5140371572407094,10600.0,-13274366.516956607,1240.5025029775102
1553.0,1.6389678922101982,10600.0,-2661633.1817076122,1104.5656514246061
